음식점ID,인허가일자,소재지면적,음식점명
3120000-101-1986-07263,1986-10-22,188.76,신원당감자탕
3120000-101-1986-10345,1986-10-31,61.2,철길부산집 신촌점
3120000-101-1987-00011,1987-12-18,51.89,풍년갈비
3120000-101-1987-00098,1987-03-11,66.84,닭내장집
3120000-101-1987-00426,1987-05-02,50.36,통큰 장모님 밥상
3120000-101-1987-00984,1987-08-26,65.53,담솥 신촌점
3120000-101-1987-01108,1987-08-21,33.06,호남집
3120000-101-1987-01236,1987-08-28,61.2,비긴어게인
3120000-101-1987-04343,1987-12-30,263.64,알파인델리숍
3120000-101-1987-05403,1987-05-01,40.27,삼오쭈꾸미
3120000-101-1987-05538,1987-12-22,84.0,한식당
3120000-101-1987-06423,1987-12-30,439.4,테라스라운지
3120000-101-1987-06424,1987-12-30,263.64,일.까발리에
3120000-101-1987-06425,1987-12-30,25.43,스낵-수영장
3120000-101-1987-06898,1987-12-30,471.78,미스모모
3120000-101-1987-06899,1987-07-20,87.51,무교동낙지
3120000-101-1987-06937,1987-12-30,598.37,부페레스트런트
3120000-101-1987-07301,1987-08-03,217.15,연희동손칼국수
3120000-101-1987-09032,1987-12-22,401.31,여향
3120000-101-1987-09485,1987-12-22,228.44,에트리움카페
3120000-101-1987-09520,1987-05-11,31.21,정가
3120000-101-1988-00008,1988-11-23,618.6,본전회관
3120000-101-1988-00154,1988-08-18,100.0,국빈
3120000-101-1988-00258,1988-06-27,70.82,쏘시지요 신촌점
3120000-101-1988-00349,1988-02-15,26.65,김밥마을 왕돈까스
3120000-101-1988-03607,1988-09-12,165.29,화로갈비
3120000-101-1988-05870,1988-05-28,46.8,소우오뎅
3120000-101-1988-06440,1988-10-07,63.26,포엠
3120000-101-1988-07034,1988-07-15,92.24,메가엠지씨커피 무악재역점
3120000-101-1988-09697,1988-05-24,63.43,중경식객 신촌점
3120000-101-1989-00089,1989-06-26,97.5,인쌩맥주(신촌점)
3120000-101-1989-00782,1989-08-18,84.51,만리장성
3120000-101-1989-01215,1989-01-19,19.6,오아시스
3120000-101-1989-01574,1989-12-09,68.18,BAR REGGIO SEOUL(바레지오서울)
3120000-101-1989-03572,1989-11-23,46.8,호남기사식당
3120000-101-1989-03578,1989-12-09,38.56,계화원
3120000-101-1989-04491,1989-10-10,34.28,통닭박사
3120000-101-1989-05437,1989-11-21,56.36,터
3120000-101-1989-05485,1989-02-10,24.15,동해원
3120000-101-1989-05617,1989-03-24,46.84,명지식당
3120000-101-1989-06087,1989-02-04,33.62,효동각
3120000-101-1989-06176,1989-06-05,144.82,한방장수삼계탕
3120000-101-1989-06178,1989-08-29,70.52,멘지 신촌점
3120000-101-1989-06289,1989-05-01,30.51,시카고피자전문점
3120000-101-1989-06303,1989-10-11,82.5,공간천사
3120000-101-1989-06388,1989-12-29,65.32,담
3120000-101-1989-06966,1989-11-28,10.56,치킨마루(북아현점)
3120000-101-1989-07011,1989-02-10,23.8,본죽
3120000-101-1989-07174,1989-12-11,,팡팡
3120000-101-1989-07177,1989-05-25,25.8,로하스
3120000-101-1989-09805,1989-04-10,43.41,고기랑
3120000-101-1990-00006,1990-04-14,37.6,소문난집
3120000-101-1990-00421,1990-06-02,53.36,연희그릴
