음식점ID,인허가일자,소재지면적,음식점명
3230000-101-1991-08036,1991-03-19,64.0,병천가마솥 순대국
3230000-101-1991-09131,1991-10-08,87.2,버들골 이야기
3230000-101-1991-09338,1991-04-06,109.44,도미노피자잠실점
3230000-101-1991-09451,1991-11-11,71.41,바래
3230000-101-1991-09497,1991-05-09,194.44,월계수
3230000-101-1991-09871,1991-09-16,106.75,쉬리
3230000-101-1991-10213,1991-06-15,120.0,용문각
3230000-101-1991-10239,1991-12-04,110.74,대맥
3230000-101-1991-10394,1991-02-25,261.75,아리산
3230000-101-1991-11714,1991-05-17,76.04,부부횟집
3230000-101-1991-12172,1991-03-20,87.33,문정식당
3230000-101-1991-12186,1991-11-20,71.4,유화수오리전문점
3230000-101-1991-12218,1991-12-04,64.24,김장하는고깃집 향산리 방이역점
3230000-101-1991-12220,1991-01-15,49.41,유월
3230000-101-1991-12308,1991-03-29,40.63,콩마을
3230000-101-1991-12336,1991-09-05,127.9,제주흑돈본가
3230000-101-1991-12354,1991-03-29,116.16,역전할머니맥주
3230000-101-1991-12453,1991-11-19,35.34,한정식
3230000-101-1991-12498,1991-04-20,59.28,신천 장수소곱창
3230000-101-1991-12660,1991-10-28,45.9,섬진강민물장어
3230000-101-1991-12821,1991-04-10,76.07,the 푸른바다
3230000-101-1991-12904,1991-10-15,87.68,모꼬지에
3230000-101-1991-12905,1991-10-28,29.06,가나안분식
3230000-101-1991-12953,1991-10-19,93.67,샛집남원추어탕
3230000-101-1991-13017,1991-05-01,96.56,문토리 (방이점)
3230000-101-1991-13087,1991-04-23,51.68,케이준 서울(cajun seoul)
3230000-101-1991-13108,1991-12-04,54.91,록갈비
3230000-101-1991-13247,1991-12-04,25.41,윤가네
3230000-101-1991-13471,1994-03-26,93.98,고향산천
3230000-101-1991-13613,1994-01-26,66.66,석촌식당
3230000-101-1991-13685,1994-01-06,58.8,강화민물장어
3230000-101-1991-13729,1993-12-16,39.48,장수식당
3230000-101-1991-14129,1991-04-30,656.06,명인밥상
3230000-101-1991-14153,1991-04-17,80.84,아라 참치
3230000-101-1991-17210,1991-04-30,115.0,코리안 바베큐 마천점
3230000-101-1992-03695,1992-10-05,129.06,스위스부페
3230000-101-1992-03841,1992-07-14,25.45,투다리
3230000-101-1992-03863,1992-11-04,83.7,휘트니
3230000-101-1992-05409,1992-08-26,19.5,코끼리분식
3230000-101-1992-05555,1992-10-28,26.95,사람과 사람
3230000-101-1992-05809,1992-02-29,22.1,옛날 마차
3230000-101-1992-05829,1992-03-26,18.24,장수왕족발
3230000-101-1992-05846,1992-09-09,32.01,내담
3230000-101-1992-06078,1992-03-04,36.48,하이꼬꼬
3230000-101-1992-06181,1992-05-13,24.57,투다리마천2점
3230000-101-1992-06202,1992-10-06,32.89,풍성식당
3230000-101-1992-06239,1992-06-02,99.0,돼지 명가
3230000-101-1992-06349,1992-04-10,38.3,오늘와인한잔(가락시장역점)
3230000-101-1992-06429,1992-02-21,18.9,깜삐넬로
3230000-101-1992-06438,1992-10-17,19.1,비에이치씨(BHC) 송파한양점
3230000-101-1992-06537,1992-05-22,42.42,라면프라쟈
3230000-101-1992-06690,1992-02-21,66.0,오케이(O.K)회센타
3230000-101-1992-07146,1993-12-24,17.67,성표식당
3230000-101-1992-07806,1993-09-20,236.0,아궁이왕돌구이
3230000-101-1992-08017,1992-07-24,20.34,신천시골맛집
3230000-101-1992-08040,1994-02-01,71.46,맥
3230000-101-1992-09684,1994-02-07,99.0,한국피자헛 방이점
3230000-101-1992-10146,1992-11-27,38.11,빙고
3230000-101-1992-11820,1992-11-12,31.35,원조송파감자탕
3230000-101-1992-12111,1992-04-15,410.68,가람
3230000-101-1992-12144,1992-08-29,210.22,청솔식당
3230000-101-1992-12146,1992-05-13,22.04,(양)동촌
3230000-101-1992-12185,1992-03-10,66.0,일품양평해장국
3230000-101-1992-12225,1992-01-07,66.72,촌돼지
3230000-101-1992-12227,1992-04-17,187.95,정담은
3230000-101-1992-12238,1992-12-03,48.68,골목식당 포차
3230000-101-1992-12290,1992-11-30,129.91,닭누리정
3230000-101-1992-12334,1992-09-26,90.75,랑세
3230000-101-1992-12377,1992-06-13,61.53,돌구이네
