음식점ID,인허가일자,소재지면적,음식점명
3200000-101-1990-03201,1990-05-25,75.9,해태식당
3200000-101-1990-03205,1990-08-30,30.69,정자네
3200000-101-1990-03221,1990-11-01,27.03,고향식당
3200000-101-1990-03272,1990-05-12,97.65,펀비어킹
3200000-101-1990-03276,1990-11-03,26.6,서초동연가
3200000-101-1990-03347,1990-03-09,164.63,와사비 서울대점
3200000-101-1990-03780,1990-08-31,40.96,열정국밥
3200000-101-1990-04384,1990-10-16,54.73,부뚜막
3200000-101-1990-05003,1990-03-06,154.79,두리닭발
3200000-101-1990-05178,1990-01-10,98.56,청춘포차
3200000-101-1990-05243,1990-06-21,126.9,닭꾸버 봉천점
3200000-101-1990-05643,1990-10-08,21.16,페리카나치킨
3200000-101-1990-06877,1990-09-17,39.51,청솔식당
3200000-101-1990-07075,1990-12-11,36.04,진순자계란말이김밥
3200000-101-1990-07189,1990-04-23,15.3,숙이네생선구이
3200000-101-1990-07326,1990-01-15,23.54,먹쇠돌쇠
3200000-101-1990-07440,1990-04-28,275.0,푸른목장
3200000-101-1991-00107,1991-04-12,40.18,민영숙갈비탕
3200000-101-1991-00131,1991-09-30,96.05,청송식당
3200000-101-1991-00133,1991-09-30,41.92,지리산흑돼지구이
3200000-101-1991-00152,1991-09-19,92.0,강남숯불갈비
3200000-101-1991-00179,1991-03-20,109.63,옥돌집
3200000-101-1991-00253,1991-03-30,34.2,더큰집
3200000-101-1991-00274,1991-08-30,26.4,털보네
3200000-101-1991-00474,1991-06-18,79.2,하나감자탕
3200000-101-1991-03028,1991-01-04,19.22,개구쟁이
3200000-101-1991-03424,1991-12-23,22.93,진천칼국수
3200000-101-1991-03463,1991-04-30,10.23,일미식당
3200000-101-1991-03562,1991-10-10,30.06,황해도빈대떡
3200000-101-1991-04873,1991-08-02,80.54,펀비어킹2(FUN BEER KING)
3200000-101-1991-05600,1991-10-09,30.92,이태리부대찌개 낙성대점
3200000-101-1991-06906,1991-02-13,56.2,푸다기
3200000-101-1991-06954,1991-11-19,82.5,산마을생갈비
3200000-101-1991-07245,1991-09-06,93.24,버거랩
3200000-101-1991-07471,1991-01-19,25.34,다옴다올
3200000-101-1991-07505,1991-08-20,19.0,초밥24
3200000-101-1991-09955,1991-05-16,248.63,신방통통 낙지
3200000-101-1992-00143,1992-04-23,42.0,돈킴 명인 감자탕
3200000-101-1992-00257,1992-04-30,230.46,킹크랩대게한상
3200000-101-1992-00478,1992-03-27,56.28,봉이숯불갈비
3200000-101-1992-03087,1992-06-17,99.0,명운추어탕
3200000-101-1992-03421,1992-12-28,41.01,남도
3200000-101-1992-03690,1992-07-21,103.46,홍푸차이
3200000-101-1992-03964,1992-08-08,20.64,김영자 두루치기
3200000-101-1992-07323,1992-06-09,28.31,술밤
3200000-101-1992-07341,1992-09-19,96.6,노가의리
3200000-101-1992-07387,1992-09-17,44.1,본전순대국
3200000-101-1992-07421,1992-09-23,28.0,배할머니네파절이삼겹살
3200000-101-1992-07451,1992-06-04,65.53,본래순대 낙성대점
3200000-101-1993-00315,1993-06-07,49.5,the진국수육국밥
3200000-101-1993-00346,1993-03-27,91.06,목포산낙지철판해물
3200000-101-1993-00402,1993-01-06,63.0,서울삼족탕
3200000-101-1993-00515,1993-12-24,39.64,돼지도둑
3200000-101-1993-00529,1993-12-14,158.3,두둑한샤브칼국수
3200000-101-1993-00638,1993-10-27,61.77,대주수산
3200000-101-1993-00783,1993-09-03,67.32,학주 스시
3200000-101-1993-03106,1993-06-16,51.59,사거리 퓨전포차 신림점
3200000-101-1993-03364,1993-05-24,50.66,푸라닭 신림점
3200000-101-1993-03850,1993-12-29,76.95,황금짜장
3200000-101-1993-03896,1993-12-02,18.26,처갓집양념치킨 신림점
3200000-101-1993-03911,1993-11-26,50.0,삼동식당
3200000-101-1993-03927,1993-11-18,21.42,청송산오징어
3200000-101-1993-03950,1993-11-11,29.7,태화참치
3200000-101-1993-04011,1993-10-07,17.45,길목김밥
3200000-101-1993-04015,1993-10-08,27.03,즉석분식
3200000-101-1993-04202,1993-07-14,30.48,칠리향도삭면
3200000-101-1993-05538,1993-03-18,63.61,양자강
3200000-101-1993-06956,1993-04-30,80.2,로향양꼬치
3200000-101-1993-07039,1993-03-31,36.35,미성생삼겹살 숯불돼지갈비
3200000-101-1993-07285,1993-06-18,96.92,태능숯불갈비
3200000-101-1994-00260,1994-05-25,148.5,해담촌
3200000-101-1994-00293,1994-05-06,39.1,오징어나라
3200000-101-1994-00416,1994-03-07,44.71,팔일오광복점(8.15광복점)
3200000-101-1994-00424,1994-02-23,52.03,나래족발
3200000-101-1994-00448,1994-02-17,41.78,구로곱창
3200000-101-1994-00471,1994-02-05,20.85,장안식당
3200000-101-1994-00475,1994-01-13,53.72,함흥냉면
3200000-101-1994-02806,1994-11-29,47.24,족발미학
3200000-101-1994-02859,1994-09-15,33.12,밥차포차
3200000-101-1994-02862,1994-09-17,27.45,이삭토스트
3200000-101-1994-02885,1994-09-07,21.45,황비홍마라탕
3200000-101-1994-03575,1994-06-02,153.9,보보
3200000-101-1994-03576,1994-06-04,12.92,영화식당
3200000-101-1994-03614,1994-05-11,19.52,골말 순대국
3200000-101-1994-03728,1994-02-28,79.22,달구리
3200000-101-1994-04354,1994-11-24,55.08,골목집곱창2
3200000-101-1994-05610,1994-05-27,30.08,성빈각
3200000-101-1994-06643,1994-12-19,25.84,찌니베이크
3200000-101-1994-06658,1994-12-05,55.73,조프로 감자탕 본점
3200000-101-1994-06666,1994-12-07,33.44,라밥LABAB 낙성대
3200000-101-1994-06667,1994-12-07,34.0,소문난회집
3200000-101-1994-06669,1994-12-12,115.76,조마루뼈다귀
3200000-101-1994-06714,1994-10-28,51.14,함지박치즈등갈비
3200000-101-1994-06726,1994-10-11,26.73,한솥
3200000-101-1994-06738,1994-09-05,27.9,소곱소곱
3200000-101-1994-06836,1994-07-28,56.76,관악산식당
3200000-101-1994-06837,1994-07-29,73.84,녹두
3200000-101-1994-06874,1994-07-16,54.6,만경
3200000-101-1994-07571,1994-03-29,85.76,두리쪽갈비앤닭발
