음식점ID,인허가일자,소재지면적,음식점명
3240000-101-1991-00234,1991-12-23,311.82,참토우
3240000-101-1991-01747,1991-10-07,27.0,전주식당
3240000-101-1991-01969,1991-10-17,24.5,성내식당
3240000-101-1991-02052,1991-03-07,42.64,60계치킨 서울성내점
3240000-101-1991-02131,1991-07-30,50.41,해촌식당
3240000-101-1991-02178,1991-06-13,26.44,투다리
3240000-101-1991-02194,1991-10-19,83.54,로타참치
3240000-101-1991-02231,1991-01-25,31.8,징기스칸양념치킨
3240000-101-1991-02703,1991-09-26,79.95,만석바지락칼국수
3240000-101-1991-02759,1991-06-05,80.64,봉구통닭
3240000-101-1991-02841,1991-07-20,81.84,산골닭갈비
3240000-101-1991-03012,1991-02-25,31.8,완도집
3240000-101-1991-03524,1991-07-13,112.0,선사오리
3240000-101-1991-08162,1991-07-16,30.0,상일포차
3240000-101-1991-08356,1991-10-30,97.5,피자헛 암사점
3240000-101-1991-08406,1991-04-29,83.7,수줍은 삼계탕
3240000-101-1991-08421,1991-01-21,24.48,쏘자토스트
3240000-101-1991-08446,1991-02-12,26.04,와요
3240000-101-1991-08615,1991-09-06,14.4,성내갈비
3240000-101-1991-08705,1991-09-27,24.44,동네닭발
3240000-101-1991-08869,1991-03-20,19.8,모아분식
3240000-101-1991-09169,1991-09-14,23.1,페리카나치킨
3240000-101-1992-00081,1992-03-05,114.63,아이스베리
3240000-101-1992-01754,1992-08-13,91.2,중화호반닭갈비
3240000-101-1992-02053,1992-11-20,109.51,탐나오리
3240000-101-1992-02056,1992-08-07,30.25,부일식당
3240000-101-1992-02312,1992-08-22,25.16,엄마손 고향맛
3240000-101-1992-02458,1992-06-05,88.0,충남식당
3240000-101-1992-02482,1992-07-20,14.4,또순이네집
3240000-101-1992-02518,1992-09-18,101.04,고모네원조콩탕황태탕
3240000-101-1992-02520,1992-07-08,35.42,구삼부대찌개
3240000-101-1992-02546,1992-09-15,71.78,돌깨마을맷돌순두부
3240000-101-1992-02559,1992-06-01,74.24,장충족발
3240000-101-1992-02603,1992-09-24,73.62,민속백암왕순대
3240000-101-1992-02629,1992-11-03,49.5,전주해장국
3240000-101-1992-02809,1992-03-25,71.68,양은이네 동태탕 보쌈 냉면 강동구청점
3240000-101-1992-02931,1992-07-18,68.7,마포집
3240000-101-1992-02936,1992-11-26,194.88,원조태능갈비
3240000-101-1992-02953,1992-12-05,224.0,암사한우
3240000-101-1992-02976,1992-07-31,19.25,계림원누릉지통닭구이
3240000-101-1992-07731,1992-10-13,105.9,파타야
3240000-101-1992-07774,1992-01-10,38.32,대벌호프
