음식점ID,인허가일자,소재지면적,음식점명
3130000-101-1992-00622,1992-07-21,35.45,숙련도 신관
3130000-101-1992-00635,1992-07-01,114.09,육즙터
3130000-101-1992-00736,1992-07-16,65.7,성우서서소갈비
3130000-101-1992-00742,1992-10-10,65.24,마포원조元마산아구찜
3130000-101-1992-00768,1992-06-02,159.12,바바
3130000-101-1992-00784,1992-11-04,28.8,어로가
3130000-101-1992-00846,1992-06-03,30.18,부성감자탕
3130000-101-1992-01142,1992-04-17,18.36,고향식당
3130000-101-1992-01406,1992-11-12,99.57,서가네 식당
3130000-101-1992-01565,1992-12-09,132.63,불이아
3130000-101-1992-01571,1992-12-29,19.76,치킨앤카레군 홍대점
3130000-101-1992-01803,1992-08-22,65.14,또또칼국수
3130000-101-1992-02107,1992-12-16,56.0,하우돈곱창
3130000-101-1992-02802,1992-09-09,241.5,일야커피
3130000-101-1992-03792,1992-11-06,41.65,페리카나
3130000-101-1992-03836,1992-04-18,28.72,풍림식당
3130000-101-1992-03840,1992-08-26,30.07,월드호프치킨
3130000-101-1992-03933,1992-01-17,9.8,을지로골뱅이
3130000-101-1992-04112,1992-04-09,14.44,루비
3130000-101-1992-04295,1992-10-29,31.0,국향
3130000-101-1992-04312,1992-12-14,88.0,옹고집
3130000-101-1992-04841,1992-07-08,63.2,후라이팬
3130000-101-1992-05064,1992-06-10,41.77,공주닭발(망원점)
3130000-101-1992-05212,1992-04-23,53.17,주식회사 연남족발1987
3130000-101-1992-05215,1992-03-01,24.32,연남제비
3130000-101-1992-05264,1992-07-31,20.47,피노키오치킨
3130000-101-1992-05270,1992-05-26,25.92,만나식당
3130000-101-1992-08484,1992-06-24,24.3,수빈네 분식점
3130000-101-1992-08485,1992-01-21,98.0,에로스
3130000-101-1993-00324,1993-10-26,13.23,리코
3130000-101-1993-00325,1993-11-05,22.72,효성식당
3130000-101-1993-00501,1993-07-31,43.92,전주삼계탕
3130000-101-1993-00687,1993-07-22,92.34,쌍마막회
3130000-101-1993-00691,1993-08-14,23.01,산골식당
3130000-101-1993-00694,1993-05-25,112.9,석양집
3130000-101-1993-00700,1993-11-18,26.5,박달재식당
3130000-101-1993-00704,1993-12-21,665.66,(주)현래장
3130000-101-1993-00706,1993-12-29,115.92,(원조)대감집
3130000-101-1993-00787,1993-03-20,20.8,쭈꾸미숯불구이집
3130000-101-1993-00835,1993-12-11,33.0,삼용식당
3130000-101-1993-00940,1993-03-03,35.64,승미곱창
3130000-101-1993-01008,1993-06-02,3310.87,(주)거구상사(거구장)
3130000-101-1993-01031,1993-06-18,55.92,낭만오지(Oz)
3130000-101-1993-01164,1993-06-01,26.0,마포순대국
3130000-101-1993-01549,1993-12-16,52.54,훠궈나라 홍대직영점
3130000-101-1993-01550,1993-12-18,109.57,동촌숯불갈비
3130000-101-1993-01551,1993-12-20,73.98,홍대우동
3130000-101-1993-01805,1993-07-06,91.39,상하이따식이갈비
3130000-101-1993-01809,1993-02-08,20.0,오복식당
3130000-101-1993-01874,1993-07-20,28.49,돼지야
3130000-101-1993-02130,1993-05-24,47.7,패밀리 웍
3130000-101-1993-02274,1993-04-01,61.0,은하반점
3130000-101-1993-02515,1993-12-23,16.91,포인트
3130000-101-1993-02520,1993-12-30,33.14,카라
3130000-101-1993-02644,1993-12-27,1010.39,라스텔라
3130000-101-1993-02959,1993-12-11,51.48,노사이드
3130000-101-1993-03036,1993-02-15,86.0,디스틸
3130000-101-1993-03045,1993-03-18,15.47,홍익수제비
3130000-101-1993-03058,1993-01-16,31.74,고집
3130000-101-1993-03184,1993-08-20,54.58,BBQ치킨엔비어 홍대반가점
3130000-101-1993-03386,1993-11-12,63.22,센다이
3130000-101-1993-03455,1993-10-14,50.16,호프마당
3130000-101-1993-03811,1993-10-06,23.81,페리카나공덕역점
3130000-101-1993-03953,1993-11-01,36.98,굴다리식당
3130000-101-1993-03964,1993-11-18,52.87,디바(D Bar)
3130000-101-1993-04049,1993-08-10,34.86,회사랑
3130000-101-1993-04050,1993-11-12,29.58,육도
3130000-101-1993-04313,1993-02-24,28.58,투다리서강점
3130000-101-1993-04519,1993-08-13,42.67,다락투(2)
3130000-101-1993-04818,1993-11-29,62.02,카이
3130000-101-1993-04941,1993-12-31,22.32,퓨전
3130000-101-1993-05198,1993-09-13,59.4,바다회사랑
3130000-101-1994-00086,1994-07-14,57.15,이모집
3130000-101-1994-00185,1994-04-14,27.95,아현동간장게장
3130000-101-1994-00269,1994-06-30,27.88,이-문어세상 본점
3130000-101-1994-00331,1994-01-13,41.28,마포갈매기
3130000-101-1994-00333,1994-11-11,24.3,소문난쭈꾸미
3130000-101-1994-00393,1994-10-14,107.96,홍이네
3130000-101-1994-00462,1994-01-14,38.5,풍년식당
3130000-101-1994-00464,1994-02-18,74.25,고바우
3130000-101-1994-00487,1994-12-29,375.22,우가촌설렁탕
3130000-101-1994-00511,1994-06-21,48.68,본점 마포갈매기
3130000-101-1994-00562,1994-04-06,85.56,도화갈매기
3130000-101-1994-00639,1994-08-01,21.17,늘잇
3130000-101-1994-00708,1994-01-06,63.64,잔
3130000-101-1994-00724,1994-04-28,107.64,모이세해장국
3130000-101-1994-00743,1994-06-21,15.84,서씨네해장국
3130000-101-1994-00758,1994-06-23,33.06,보스톤(BOSTON)
3130000-101-1994-00792,1994-11-29,46.56,뮤지움
3130000-101-1994-00813,1994-11-21,38.43,아지테
3130000-101-1994-00844,1994-04-21,27.1,이쁜이 쭈꾸미
3130000-101-1994-00859,1994-07-04,35.91,하오츠
3130000-101-1994-00873,1994-08-11,11.0,모아
3130000-101-1994-00913,1994-04-02,31.5,한강서초순대국
3130000-101-1994-00917,1994-05-21,18.56,홍루이젠대흥역점
3130000-101-1994-00925,1994-06-30,48.95,맛도시락
3130000-101-1994-01078,1994-11-28,36.05,장가네 감자탕
3130000-101-1994-01216,1994-06-27,41.48,산울림
3130000-101-1994-01240,1994-02-12,37.1,다우리가마솥
3130000-101-1994-01242,1994-04-11,49.84,옹달샘(본점)
3130000-101-1994-01316,1994-03-07,178.41,콜린(colline)
3130000-101-1994-01426,1994-07-28,84.96,노루목황소곱창
3130000-101-1994-01430,1994-08-24,43.99,빌리엔젤
3130000-101-1994-01439,1994-11-22,35.38,남북통일
3130000-101-1994-01602,1994-08-30,27.21,미쓰 족발
3130000-101-1994-01710,1994-06-28,82.88,덕이손만두
3130000-101-1994-01732,1994-12-21,30.94,구공탄곱창
3130000-101-1994-01801,1994-06-20,102.0,청아라
3130000-101-1994-01819,1994-06-23,18.85,박군치킨
3130000-101-1994-01901,1994-12-08,51.68,해금도
3130000-101-1994-02101,1994-03-14,53.0,동원식당
3130000-101-1994-02164,1994-02-21,70.76,동대문엽기떡볶이
3130000-101-1994-02263,1994-06-21,48.17,평화장
3130000-101-1994-02351,1994-09-12,86.9,신안동장
3130000-101-1994-02361,1994-07-25,38.47,당인리백암순대국
3130000-101-1994-02663,1994-06-13,51.48,선미옥칼국수
3130000-101-1994-02890,1994-03-04,72.09,오렌지
3130000-101-1994-02964,1994-01-08,34.86,시향
3130000-101-1994-03077,1994-08-09,38.74,꽃
3130000-101-1994-03082,1994-09-22,622.86,작가(오뙤르)
3130000-101-1994-03366,1994-01-12,70.08,경수사
3130000-101-1994-03389,1994-06-30,34.4,참복집
3130000-101-1994-03409,1994-05-04,113.12,도원샤브샤브
3130000-101-1994-03410,1994-05-25,122.98,세광양대창 마포공덕점
3130000-101-1994-03421,1994-07-08,59.58,원조조박집
3130000-101-1994-03492,1994-08-30,96.0,공부중화요리
3130000-101-1994-03514,1994-10-25,41.58,치꼬뱅
3130000-101-1994-04065,1994-05-16,40.04,칠백한우
3130000-101-1994-04067,1994-06-23,20.48,카스앤락
3130000-101-1994-04399,1994-06-09,68.68,마포식당
3130000-101-1994-04462,1994-09-14,46.0,공차홍대창전점
3130000-101-1994-04587,1994-10-19,65.3,스테이키 홍대점
3130000-101-1994-04830,1994-06-02,90.0,불도깨비 쭈꾸미
3130000-101-1994-06699,1994-08-09,165.0,가원
3130000-101-1994-06706,1994-04-11,51.2,하바나
3130000-101-1994-06903,1994-10-01,23.36,돈까스 참 잘하는집
3130000-101-1994-07288,1994-12-09,73.6,장군주먹고기
3130000-101-1994-07316,1994-09-03,44.5,서울해장
3130000-101-1994-07759,1994-01-13,169.55,백년백세
3130000-101-1995-00295,1995-12-18,30.67,혜선네포차
3130000-101-1995-00407,1995-10-13,38.04,부창삼계탕
