음식점ID,인허가일자,소재지면적,음식점명
3190000-101-1993-00178,1993-03-22,20.16,형제식당
3190000-101-1993-00308,1993-05-25,33.0,옛골식당
3190000-101-1993-00347,1993-04-23,69.87,팔각도 이수역점
3190000-101-1993-00448,1993-02-09,35.08,오 닭꼬치 이수점
3190000-101-1993-00515,1993-02-24,18.48,진국설렁탕
3190000-101-1993-00594,1993-12-16,111.87,제주생고기
3190000-101-1993-00601,1993-12-07,90.0,부대통령뚝배기
3190000-101-1993-00604,1993-06-04,39.6,거북정식당
3190000-101-1993-00608,1993-12-09,70.46,엉터리생고기 흑석신관
3190000-101-1993-00621,1993-11-24,52.0,라화쿵부
3190000-101-1993-00627,1993-12-01,121.09,원할머니보쌈족발 이수역점
3190000-101-1993-00628,1993-12-01,36.48,일품돈
3190000-101-1993-00671,1993-09-16,75.44,옥동
3190000-101-1993-00683,1993-09-01,63.07,하우돈
3190000-101-1993-00688,1993-09-07,49.5,서일순대국
3190000-101-1993-00700,1993-08-06,19.38,골목식당
3190000-101-1993-00703,1993-08-09,21.47,양평감자탕
3190000-101-1993-00708,1993-08-18,60.12,오븐마루치킨 동작성대점
3190000-101-1993-00709,1993-08-20,17.25,송이족발
3190000-101-1993-00718,1993-07-20,67.37,흥부네
3190000-101-1993-02416,1993-07-08,33.71,광주식당
3190000-101-1993-03626,1993-06-30,28.08,훌랄라치킨
3190000-101-1993-03723,1993-04-21,33.12,삼호
3190000-101-1993-04128,1993-12-07,42.7,히로
3190000-101-1993-04144,1993-11-13,27.2,아는 포차
3190000-101-1993-04164,1993-11-01,21.13,양푼이김치찌개
3190000-101-1993-04182,1993-10-13,21.33,3036COFFEE
3190000-101-1993-04191,1993-09-17,88.7,교촌치킨 상도중앙점
3190000-101-1993-04195,1993-09-21,19.37,노가리호프
3190000-101-1993-04197,1993-09-23,19.68,파도
3190000-101-1993-04275,1993-07-15,46.8,두루찌개3대
3190000-101-1993-04384,1993-04-20,42.48,한앤둘
3190000-101-1993-04403,1993-02-18,80.09,고향일식
3190000-101-1993-05430,1993-05-10,73.93,국풍
3190000-101-1993-06939,1993-05-17,82.77,구름산추어탕
3190000-101-1993-07346,1993-10-16,25.92,페리카나치킨
3190000-101-1994-00154,1994-06-01,31.18,정원조 닭한마리
3190000-101-1994-00196,1994-05-23,70.48,일월육일 사당점
3190000-101-1994-00200,1994-05-26,55.0,원조부안집 신대방삼거리역점
3190000-101-1994-00213,1994-05-12,27.0,현미고기집
3190000-101-1994-00281,1994-04-29,30.2,명가왕족발보쌈
3190000-101-1994-00283,1994-04-29,25.2,황토가마솥설렁탕
3190000-101-1994-00355,1994-04-21,28.19,융선
3190000-101-1994-00397,1994-03-28,23.7,김가보쌈
3190000-101-1994-00473,1994-03-09,28.9,호우양꼬치
3190000-101-1994-00477,1994-03-11,80.75,신나족발
3190000-101-1994-00501,1994-02-17,24.18,미스터 짱닭
3190000-101-1994-00507,1994-02-21,27.26,향토식당
3190000-101-1994-00573,1994-01-03,38.47,산수
3190000-101-1994-00581,1994-01-12,96.35,한마루가든
3190000-101-1994-02335,1994-12-05,43.07,오센
3190000-101-1994-02365,1994-11-15,47.04,냅다청양집 이수점
3190000-101-1994-02368,1994-08-05,16.38,홍두깨
3190000-101-1994-02389,1994-06-27,30.03,나드리
3190000-101-1994-02409,1994-06-30,120.1,군선생 이수점
3190000-101-1994-02466,1994-04-15,26.16,마을광장
3190000-101-1994-03434,1994-12-28,21.96,고향쌀밥집
3190000-101-1994-03439,1994-11-23,34.0,영풍치킨
3190000-101-1994-03456,1994-10-14,57.79,하우스홀드
3190000-101-1994-03558,1994-07-05,17.51,박리김밥
3190000-101-1994-03976,1994-04-12,31.16,둘리식당
3190000-101-1994-03979,1994-04-13,24.5,잔치집
3190000-101-1994-03995,1994-04-01,16.01,백가네해물칼국수
3190000-101-1994-04049,1994-02-25,23.0,충무김밥
3190000-101-1994-04096,1994-01-06,27.2,59쌀피자
3190000-101-1994-04101,1994-01-11,64.26,역전할머니맥주 신대방삼거리점
3190000-101-1994-04102,1994-01-13,43.8,대박
3190000-101-1994-04107,1994-01-17,34.41,소본가
3190000-101-1994-04348,1994-11-16,29.39,물바우
3190000-101-1994-04349,1994-11-23,45.53,우리회포차
3190000-101-1994-04406,1994-01-27,139.74,황금어장
3190000-101-1994-04408,1994-02-03,139.8,진남회집
3190000-101-1994-04416,1994-03-16,209.62,미자식당
3190000-101-1994-04910,1994-12-26,101.69,이모이모
3190000-101-1994-04927,1994-10-19,246.99,삼칠포차
3190000-101-1994-04988,1994-07-13,66.1,한신포차 중앙대점
3190000-101-1994-05175,1994-04-14,61.6,테마
3190000-101-1994-05204,1994-03-14,34.82,파즈
3190000-101-1994-05214,1994-02-03,33.0,뚝배기스파게티:우뇽파스타
3190000-101-1994-05222,1994-02-17,15.84,컵히커피
3190000-101-1994-05397,1994-10-14,78.19,툇마루
3190000-101-1994-05429,1994-06-09,37.34,회승관
3190000-101-1994-05499,1994-02-16,26.46,옛날짜장
3190000-101-1994-06522,1994-12-02,38.55,홍루이젠흑석중앙대점
3190000-101-1994-06553,1994-12-01,92.8,캐빈(Cabin)
3190000-101-1994-06556,1994-11-30,65.65,상도고려왕족발보쌈 애(愛)감자탕
3190000-101-1994-06559,1994-12-01,25.42,남해안
3190000-101-1994-06574,1994-11-01,103.36,홍능갈비
