음식점ID,인허가일자,소재지면적,음식점명
3160000-101-2017-00402,2017-12-29,166.44,신도림 피맥
3160000-101-2017-00405,2017-07-07,59.5,마부마라탕샹궈
3160000-101-2017-00406,2017-07-24,83.3,불닭발 땡초 동대문 엽기 떡볶이
3160000-101-2018-00005,2018-01-05,96.12,라도맨션
3160000-101-2018-00006,2018-01-05,40.26,스시쿠야
3160000-101-2018-00009,2018-01-10,162.26,디오엠
3160000-101-2018-00010,2018-01-11,47.1,명동왕돈까스
3160000-101-2018-00011,2018-01-12,135.0,백년불고기
3160000-101-2018-00012,2018-01-12,75.0,blk (비엘케이)
3160000-101-2018-00018,2018-01-22,25.0,연변순대
3160000-101-2018-00019,2018-01-23,76.0,회포차 서서갈비
3160000-101-2018-00020,2018-01-23,48.97,해시태그163 (HASHTAG163)
3160000-101-2018-00022,2018-02-01,137.97,변강성
3160000-101-2018-00025,2018-02-05,94.9,green mug 그린머그
3160000-101-2018-00027,2018-02-08,103.0,토리네누룽지솥밥
3160000-101-2018-00028,2018-02-08,110.28,연탄불고기
3160000-101-2018-00031,2018-02-12,119.02,온심정 해장국
3160000-101-2018-00033,2018-02-12,62.0,경양카츠 구로점
3160000-101-2018-00034,2018-02-12,32.0,자금성호프
3160000-101-2018-00037,2018-02-13,33.3,야한곱창 개봉본점
3160000-101-2018-00039,2018-02-21,70.7,cafe speciale 스페찰레
3160000-101-2018-00043,2018-02-23,23.5,진순자계란말이김밥(구일점)
3160000-101-2018-00047,2018-02-27,93.35,석이네집
3160000-101-2018-00048,2018-02-27,230.45,고기싸롱 개봉사거리점
3160000-101-2018-00050,2018-02-28,104.0,장어타운
3160000-101-2018-00052,2018-03-06,379.45,샹하이
3160000-101-2018-00053,2018-03-06,183.6,밤새먹소
3160000-101-2018-00054,2018-03-06,165.82,포차천국 구로역점
3160000-101-2018-00057,2018-03-09,21.66,수미참치
3160000-101-2018-00061,2018-03-14,29.04,서울포차
