음식점ID,인허가일자,소재지면적,음식점명
3180000-101-1984-09689,1984-12-15,69.3,장미의 집
3180000-101-1984-10044,1984-12-03,64.35,남촌설렁탕
3180000-101-1984-10127,1984-05-19,39.83,삼미
3180000-101-1984-10131,1984-03-26,144.0,진주집
3180000-101-1984-10300,1984-10-11,64.38,노랑통닭 영등포구청역점
3180000-101-1984-10306,1984-05-25,13.07,목화
3180000-101-1984-10554,1984-10-05,30.56,오태호킹크랩
3180000-101-1984-10672,1984-08-31,69.47,베이글치킨
3180000-101-1984-10772,1984-06-21,23.89,오꼬꼬
3180000-101-1984-10837,1984-12-17,143.07,무지개회관
3180000-101-1984-10877,1984-04-14,78.0,파파존스문래점
3180000-101-1984-10918,1984-04-16,84.39,파낙스삼계탕
3180000-101-1984-11577,1984-04-17,78.0,가양칼국수버섯매운탕
3180000-101-1984-11851,1984-02-16,123.53,다미
3180000-101-1985-00256,1985-12-31,102.63,가화
3180000-101-1985-04155,1985-11-19,38.93,청수
3180000-101-1985-04522,1985-02-09,69.63,상도늘보리 영등포점
3180000-101-1985-04525,1985-07-04,35.64,장원북어국
3180000-101-1985-04526,1985-05-31,67.76,돈대리
3180000-101-1985-04564,1985-12-23,23.97,대영스넥
3180000-101-1985-04709,1985-11-25,60.84,오비라운지
3180000-101-1985-05218,1985-09-21,36.85,종로칼국수
3180000-101-1985-05767,1985-09-04,29.97,동해골뱅이하우스
3180000-101-1985-06422,1985-07-26,590.0,슈치쿠(SHUCHIKU)
3180000-101-1985-07311,1985-03-07,121.0,미조리
3180000-101-1985-07346,1985-09-27,91.2,엔조
3180000-101-1985-07479,1985-03-15,25.84,쥬라기치킨
3180000-101-1985-07489,1985-10-10,215.13,너섬 칼국수
3180000-101-1985-07561,1985-12-30,63.94,아이젠호프
3180000-101-1985-07592,1985-07-26,974.67,워킹온더클라우드(WALKINGONTHECLOUD)
3180000-101-1985-07599,1985-07-19,1550.0,63뷔페파빌리온(63BUFFETPAVILION)
3180000-101-1985-07969,1985-10-17,37.76,상상분식
3180000-101-1985-07994,1985-07-15,65.75,대청마루
3180000-101-1985-08010,1985-10-16,83.76,양자강
