음식점ID,인허가일자,소재지면적,음식점명
3220000-101-1988-15820,1988-01-23,85.34,두루두루
3220000-101-1988-15949,1988-10-06,41.4,오복식당
3220000-101-1988-16297,1988-06-07,62.38,이자카야 겸
3220000-101-1988-16620,1988-03-26,158.67,퍼남사이곤
3220000-101-1988-16795,1988-11-07,186.36,파이굽는집
3220000-101-1988-16800,1988-11-30,195.71,베니스
3220000-101-1988-16801,1988-12-01,105.8,가마치통닭
3220000-101-1988-17156,1988-04-29,198.9,정선
3220000-101-1988-17158,1988-09-16,29.11,종로빈대떡
3220000-101-1988-17468,1988-08-04,41.41,신사소곱창
3220000-101-1988-18479,1988-08-02,99.0,양궈푸마라탕 역삼점
3220000-101-1988-19171,1988-10-14,35.52,태능숯불갈비
3220000-101-1988-20393,1988-08-29,695.98,로비라운지
3220000-101-1989-07606,1989-01-20,606.84,주식회사 에도긴
3220000-101-1989-07862,1989-09-18,668.74,만요
3220000-101-1989-07863,1989-12-04,83.04,풍년돌구이
3220000-101-1989-10816,1989-01-19,99.17,목구멍 신논현점
3220000-101-1989-15222,1989-03-27,55.17,노숙자아구샤브샤브
3220000-101-1989-15513,1989-03-29,103.49,깐부치킨 은마아파트점
3220000-101-1989-16238,1989-09-12,42.5,주주형제 생갈비 김치찌개
3220000-101-1989-16240,1989-10-06,62.7,옛날그맛명동칼국수
3220000-101-1989-16245,1989-10-26,88.28,청미나리 농장
3220000-101-1989-16252,1989-12-06,36.0,황소양곱창
3220000-101-1989-16264,1989-07-08,80.0,범골
3220000-101-1989-16285,1989-03-23,82.0,삼정사우나식당
3220000-101-1989-16516,1989-08-21,100.0,진성식당
3220000-101-1989-16780,1989-09-07,149.7,청담 주먹고기
3220000-101-1989-16782,1989-09-23,79.52,유쾌한잔 본점
3220000-101-1989-17126,1989-03-14,71.4,왕소금구이
3220000-101-1989-17318,1989-02-24,92.0,전주식당
3220000-101-1989-17450,1989-04-11,99.57,청담동 순도리
3220000-101-1989-17478,1989-03-16,43.33,25
3220000-101-1989-17586,1989-04-07,39.67,최씨부엌
3220000-101-1989-17698,1989-03-28,71.61,보드람치킨
3220000-101-1989-17944,1989-09-07,52.65,명동할머니국수삼성역점
3220000-101-1989-18099,1989-01-19,105.3,아구본가 첨벙 신사본점
3220000-101-1989-19373,1989-04-26,252.3,(주)공영식품 기소야삼성점
3220000-101-1989-20361,1989-10-19,98.16,스시마니아
3220000-101-1989-20612,1989-04-04,131.93,"올리브도시락, 안녕숯불"
3220000-101-1989-21037,1989-09-18,967.21,훼밀리아
3220000-101-1990-04483,1990-07-28,64.0,그랜드 인터컨티넨탈 서울 파르나스
3220000-101-1990-04487,1990-08-10,221.13,(주)신안관광호텔리베라
3220000-101-1990-05558,1990-04-01,27.3,멕시칸치킨
3220000-101-1990-06194,1990-09-10,22.14,페리카나
3220000-101-1990-06603,1990-12-03,186.03,뱃고동
3220000-101-1990-06724,1990-04-16,12.8,화작
3220000-101-1990-06921,1990-08-13,69.85,페리카나치킨
3220000-101-1990-07507,1990-11-01,31.73,(신)오양절면
3220000-101-1990-07519,1990-06-22,97.9,남영동양문 선릉직영점
3220000-101-1990-07548,1990-03-30,210.71,강성환차이나
3220000-101-1990-07591,1990-08-17,28.89,계몽돈까스
3220000-101-1990-07838,1990-08-21,194.17,청담 뚝배기
3220000-101-1990-10342,1990-12-01,100.48,월매네주막
3220000-101-1990-10519,1990-08-24,1026.6,(주)소노인터내셔널 삼성지점
3220000-101-1990-10780,1990-09-30,264.0,이지상사 카메오
3220000-101-1990-10791,1990-03-01,54.29,꽃돈
3220000-101-1990-11209,1990-10-17,105.85,별들의 기침
3220000-101-1990-11381,1990-07-02,303.88,본
3220000-101-1990-11832,1990-04-27,168.14,순천만
3220000-101-1990-12108,1990-12-17,92.34,베스트
3220000-101-1990-13033,1990-04-19,115.0,난랑
3220000-101-1990-15761,1990-10-13,70.21,멕시카나치킨 강남구청점
3220000-101-1990-15766,1990-12-11,71.39,프로간장게장
3220000-101-1990-15783,1990-02-16,94.8,이조식당
3220000-101-1990-16187,1990-11-06,42.75,스시이타마에
3220000-101-1990-16195,1990-12-13,143.88,고수닭갈비
3220000-101-1990-16519,1990-04-11,51.0,하모
3220000-101-1990-16720,1990-11-01,147.6,골목길
3220000-101-1990-16737,1990-08-06,69.3,요기당
3220000-101-1990-16754,1990-03-14,44.85,다다돈까스
3220000-101-1990-16758,1990-05-01,59.25,부부불이 동대문닭한마리
3220000-101-1990-17013,1990-12-17,83.71,강남웨딩 출장부페
3220000-101-1990-17034,1990-03-23,200.0,중화백반 강남직영점
3220000-101-1990-17416,1990-09-14,55.25,식호락
3220000-101-1990-17422,1990-12-01,51.92,누락된 업소
3220000-101-1990-17595,1990-10-12,58.02,연남토마(강남점)
3220000-101-1990-17596,1990-01-12,33.54,옛골
3220000-101-1990-17747,1990-10-23,71.94,스시 도
3220000-101-1990-17870,1990-01-01,144.64,언양불고기
3220000-101-1990-17976,1990-07-28,141.9,새마을식당 대치점
3220000-101-1990-18145,1990-05-24,38.5,고향식당
3220000-101-1990-18389,1990-05-10,109.34,한방정통삼계탕
3220000-101-1990-18504,1990-08-01,33.34,샤브리스
3220000-101-1990-19121,1990-05-28,102.58,동해횟집
3220000-101-1990-22643,1990-12-01,51.92,제메이 양꼬치와 샤브샤브
