음식점ID,인허가일자,소재지면적,음식점명
3010000-101-2000-13537,2000-12-15,43.0,전광수 커피하우스 정동점
3010000-101-2000-13540,2000-07-19,69.09,소달구지
3010000-101-2000-13944,2000-12-14,37.96,모두
3010000-101-2000-13952,2000-11-13,8.78,가로수
3010000-101-2000-13954,2000-04-10,72.6,버거운 녀석들
3010000-101-2001-13397,2001-01-02,53.56,의정부식당
3010000-101-2001-13417,2001-01-11,72.5,계동치킨
3010000-101-2001-13418,2001-01-12,96.09,이자카야 하루
3010000-101-2001-13515,2001-02-27,50.3,스트릿커피(STREET COFFEE)
3010000-101-2001-13553,2001-03-08,35.54,발리
3010000-101-2001-13564,2001-03-12,74.31,양문 을지로점
3010000-101-2001-13583,2001-03-27,66.02,명동얼큰수재비
3010000-101-2001-13590,2001-04-04,316.58,순미네 행복게장
3010000-101-2001-13611,2001-04-24,39.06,서가네
3010000-101-2001-13614,2001-04-27,28.92,아침햇참
3010000-101-2001-13638,2001-05-02,46.2,스카이
3010000-101-2001-13646,2001-04-24,24.36,보길도
3010000-101-2001-13651,2001-04-11,35.07,多모아 풍년집
3010000-101-2001-13667,2001-04-03,30.78,히까루
3010000-101-2001-13680,2001-04-04,27.75,신의주찹쌀순대. 남대문회현역점
3010000-101-2001-13681,2001-04-04,3.7,통영옥
3010000-101-2001-13691,2001-04-18,93.85,홍콩반점 0410 동대문점
3010000-101-2001-13700,2001-06-04,42.76,김밥천국
3010000-101-2001-13701,2001-06-04,87.4,못난이 곱창
3010000-101-2001-13705,2001-04-13,572.86,하이트비어플러스
3010000-101-2001-13708,2001-05-09,152.51,가이야
3010000-101-2001-13717,2001-06-07,14.56,돌체
3010000-101-2001-13718,2001-06-07,89.26,서대문식당
3010000-101-2001-13720,2001-03-30,34.78,오복식당
3010000-101-2001-13728,2001-05-18,86.52,코바늘 스토리
3010000-101-2001-13741,2001-06-19,86.27,고젠
3010000-101-2001-13744,2001-06-19,330.0,엘라(ELLA)
3010000-101-2001-13749,2001-05-23,23.58,원 해물집
3010000-101-2001-13752,2001-03-20,70.0,백암 박가네 순대국
3010000-101-2001-13767,2001-05-07,90.8,황소곱창
3010000-101-2001-13768,2001-05-28,120.0,애니웨이
3010000-101-2001-13776,2001-04-11,79.2,러브앤러브
3010000-101-2001-13777,2001-04-16,23.0,고구려호프
3010000-101-2001-13779,2001-05-21,28.6,15
3010000-101-2001-13820,2001-08-25,112.2,하동진
3010000-101-2001-13829,2001-08-27,38.48,아마스빈(동국대점)
3010000-101-2001-13832,2001-07-19,134.72,섹터(Sector)
3010000-101-2001-13834,2001-06-28,62.0,윤대감부대찌개
3010000-101-2001-13854,2001-05-25,110.0,샤갈
3010000-101-2001-13871,2001-08-14,26.4,명태어장(신당점)
3010000-101-2001-13877,2001-08-06,15.64,삼거리식당
3010000-101-2001-13882,2001-05-07,300.3,그랜드 사마리칸트
3010000-101-2001-13887,2001-05-17,77.84,담소사골순대 충무로점
3010000-101-2001-13889,2001-05-24,111.78,대나무와인삼겹살
3010000-101-2001-13891,2001-06-15,83.2,평안도집
3010000-101-2001-13905,2001-06-19,43.12,을지오리탕
3010000-101-2001-13913,2001-09-10,50.24,바렌티나
3010000-101-2001-13922,2001-07-24,40.58,왕갈비
3010000-101-2001-13929,2001-06-26,25.8,도담
3010000-101-2001-13939,2001-09-13,36.2,에이클라스(A-클라스)
3010000-101-2001-13954,2001-04-10,109.0,오리마당
3010000-101-2001-13968,2001-04-20,33.0,뚝도 손칼국수
3010000-101-2001-13970,2001-08-17,92.5,참치 하우스
3010000-101-2001-13980,2001-06-01,72.13,첼로
3010000-101-2001-13988,2001-10-11,37.26,로얄식당
3010000-101-2001-13994,2001-10-11,72.2,육수당
3010000-101-2001-14022,2001-10-19,28.33,오복
3010000-101-2001-14036,2001-08-16,24.15,섹터커피(을지로점)
3010000-101-2001-14037,2001-08-17,115.92,지혜
3010000-101-2001-14040,2001-10-26,55.44,이자카야 우규 신당동점
3010000-101-2001-14043,2001-10-26,157.3,영삼이네 우정소갈비 약수점
3010000-101-2001-14061,2001-07-04,28.6,일미추어탕
3010000-101-2001-14065,2001-10-08,92.9,역전할머니맥주
3010000-101-2001-14066,2001-11-05,25.58,차이나타운
3010000-101-2001-14071,2001-11-06,92.14,펀비어킹(중구 신당점)
3010000-101-2001-14074,2001-11-06,17.4,한솥
3010000-101-2001-14081,2001-11-08,35.0,성원숯불갈비
3010000-101-2001-14089,2001-09-21,27.34,손국시
3010000-101-2001-14097,2001-11-12,132.49,생어거스틴
3010000-101-2001-14101,2001-09-20,86.18,남대문잔치집
3010000-101-2001-14110,2001-11-15,52.51,비어(beer)2
3010000-101-2001-14111,2001-08-22,78.8,산정외식사업부(수궁)
3010000-101-2001-14137,2001-09-10,74.63,신씨네
3010000-101-2001-14140,2001-08-30,272.32,대장금한정식
3010000-101-2001-14143,2001-10-12,204.86,나살던고향
3010000-101-2001-14144,2001-10-05,33.03,한옥집
3010000-101-2001-14146,2001-09-27,108.04,가장 맛있는 족발 동대문점
3010000-101-2001-14162,2001-11-24,248.16,강가
3010000-101-2001-14167,2001-09-20,7.89,보성포차
3010000-101-2001-14170,2001-11-26,175.21,하동관
3010000-101-2001-14172,2001-11-28,67.1,시크릿 가든
3010000-101-2001-14176,2001-11-29,518.22,이남장 명동점
3010000-101-2001-14180,2001-11-29,95.19,비비큐치킨 명동스타점
3010000-101-2001-14182,2001-08-16,23.42,극동골뱅이
3010000-101-2001-14198,2001-12-03,103.26,정라진
3010000-101-2001-14202,2001-12-04,114.52,남촌회관
3010000-101-2001-14204,2001-12-05,82.58,옛골 별나라
3010000-101-2001-14212,2001-09-27,24.26,헤이키커피 서소문점
3010000-101-2001-14215,2001-12-12,174.81,명동풍천민물장어
3010000-101-2001-14241,2001-12-20,55.8,약수동 치맛살
3010000-101-2001-14245,2001-12-20,67.5,본도시락 서울시청점
3010000-101-2001-14249,2001-12-21,137.5,마이엑스와이프스씨크릿레시피
3010000-101-2001-14254,2001-12-22,38.62,이가네
3010000-101-2001-14267,2001-12-24,55.06,장치봉의맵꼬만명태찜
3010000-101-2001-14282,2001-12-29,257.02,리치
3010000-101-2001-14297,2001-05-10,52.88,애니떡볶이
3010000-101-2002-00001,2002-01-02,82.32,째즈
3010000-101-2002-00012,2002-01-07,46.86,뽀글뽀글
3010000-101-2002-00014,2002-01-07,50.0,남산복집
3010000-101-2002-00022,2002-01-12,25.8,포미치킨
3010000-101-2002-00025,2002-01-15,53.78,광희식당
3010000-101-2002-00029,2002-01-18,30.84,명동뚱뚱이족발
3010000-101-2002-00032,2002-01-19,119.14,아라마크국립의료원별관
3010000-101-2002-00035,2002-01-21,24.0,일미
3010000-101-2002-00040,2002-01-23,115.0,머니뭐니
3010000-101-2002-00042,2002-01-25,35.4,경화식당
3010000-101-2002-00043,2002-01-25,14.95,혜윰
3010000-101-2002-00049,2002-01-29,553.55,아이러브 떡볶이
3010000-101-2002-00066,2002-02-08,150.3,후게츠 명동점
3010000-101-2002-00076,2002-02-19,13.22,틈새 커피점
3010000-101-2002-00079,2002-02-19,16.5,함평집
3010000-101-2002-00086,2002-02-25,44.1,투마리치킨
3010000-101-2002-00087,2002-02-26,110.3,삼김(三金)
3010000-101-2002-00093,2002-03-04,79.1,토속 삼계탕
3010000-101-2002-00095,2002-03-04,47.4,이경규돈치킨왕십리점
3010000-101-2002-00113,2002-03-08,687.51,푸드앤프랜드
3010000-101-2002-00119,2002-03-11,93.7,명동 수미가
3010000-101-2002-00132,2002-03-20,90.2,리원
3010000-101-2002-00149,2002-03-26,56.86,심슨탕부대찌개
3010000-101-2002-00158,2002-03-28,65.0,길목
3010000-101-2002-00164,2002-04-01,20.9,돈까스이야기
3010000-101-2002-00167,2002-04-02,83.1,만경식당
3010000-101-2002-00169,2002-03-13,88.2,이랴
3010000-101-2002-00170,2002-04-03,53.4,겐로쿠 우동(명동점)
3010000-101-2002-00173,2002-04-04,66.0,남문식당
3010000-101-2002-00177,2002-04-06,52.8,은성만두
3010000-101-2002-00180,2002-04-09,28.0,꽃씨
3010000-101-2002-00184,2002-04-10,14.3,금강
3010000-101-2002-00187,2002-04-11,36.42,장어랑
3010000-101-2002-00203,2002-04-17,38.5,이모분식
3010000-101-2002-00204,2002-04-17,39.98,라무진(을지로입구역점)
3010000-101-2002-00207,2002-04-19,90.36,을지차루
3010000-101-2002-00208,2002-04-19,55.0,제주명가
3010000-101-2002-00222,2002-04-23,66.11,수원식당
3010000-101-2002-00226,2002-04-23,80.05,사랑채
3010000-101-2002-00233,2002-04-26,73.15,우메돈
3010000-101-2002-00235,2002-04-29,20.0,영산강 민물장어
3010000-101-2002-00243,2002-05-03,91.4,토담
3010000-101-2002-00255,2002-05-06,79.8,명가참순대
3010000-101-2002-00265,2002-05-09,52.46,해빈 칼국수
3010000-101-2002-00271,2002-05-13,45.0,시골마당집
3010000-101-2002-00276,2002-05-15,99.25,돌고돈
3010000-101-2002-00283,2002-05-21,201.45,청종나주곰탕
3010000-101-2002-00301,2002-05-31,50.0,제주상회
3010000-101-2002-00305,2002-06-05,106.54,천궁전 마라탕
3010000-101-2002-00309,2002-06-08,66.0,을지식당
3010000-101-2002-00313,2002-06-11,350.49,브이아이피 참치
3010000-101-2002-00319,2002-06-14,68.53,가야삼계탕
3010000-101-2002-00324,2002-06-15,44.62,부추냉삼
3010000-101-2002-00330,2002-06-18,30.74,한나식당
3010000-101-2002-00331,2002-06-18,20.9,명지분식
3010000-101-2002-00335,2002-06-20,122.0,미시령너머
3010000-101-2002-00339,2002-06-21,292.8,나마스시
3010000-101-2002-00346,2002-06-26,25.17,테마라면
3010000-101-2002-00352,2002-06-28,340.92,예성한식
3010000-101-2002-00360,2002-07-02,148.0,장어세상
3010000-101-2002-00378,2002-07-10,52.4,나그네호프
3010000-101-2002-00384,2002-07-11,26.64,호남
3010000-101-2002-00386,2002-07-15,83.0,금국
3010000-101-2002-00391,2002-07-16,6.0,하나식품
3010000-101-2002-00403,2002-07-25,33.06,앤바
3010000-101-2002-00406,2002-07-26,62.0,호아빈
3010000-101-2002-00412,2002-07-29,216.58,리틀타이
3010000-101-2002-00416,2002-07-31,275.54,아리랑
3010000-101-2002-00422,2002-08-02,26.4,우정식당
3010000-101-2002-00423,2002-08-02,131.07,아바
3010000-101-2002-00431,2002-08-08,50.16,메이드 인 시카고피자
3010000-101-2002-00435,2002-08-13,21.84,중림식당
3010000-101-2002-00441,2002-08-19,280.5,우진갈비
3010000-101-2002-00445,2002-08-21,205.5,임성근국가공인진갈비
3010000-101-2002-00450,2002-08-23,86.5,또바기
3010000-101-2002-00456,2002-08-26,61.06,비어(beer)1
3010000-101-2002-00457,2002-08-27,92.4,술국집
3010000-101-2002-00461,2002-08-30,63.5,샬롬식당
3010000-101-2002-00464,2002-09-02,71.27,한국관
3010000-101-2002-00469,2002-09-06,85.8,신당 한우곱창
3010000-101-2002-00472,2002-09-06,46.2,철철
3010000-101-2002-00473,2002-09-06,49.5,오는정
3010000-101-2002-00474,2002-09-06,49.4,기브온 카페인바
3010000-101-2002-00482,2002-09-10,42.5,신맥당 신당동
3010000-101-2002-00491,2002-09-11,22.8,우정
3010000-101-2002-00506,2002-09-17,25.0,늘보름
3010000-101-2002-00513,2002-09-25,47.21,"계절,골목"
3010000-101-2002-00515,2002-09-25,86.37,할매 순대국
3010000-101-2002-00535,2002-10-08,57.3,꼼탱이
3010000-101-2002-00536,2002-10-08,49.5,남원
3010000-101-2002-00555,2002-10-17,83.8,고냉지김치삼겹살
3010000-101-2002-00566,2002-10-22,138.84,구르카
3010000-101-2002-00567,2002-10-22,67.0,원조감자탕 일미집 을지로입구점
3010000-101-2002-00568,2002-10-22,13.5,생선구이
3010000-101-2002-00572,2002-10-23,51.97,필동함박 본점
3010000-101-2002-00573,2002-10-23,533.4,홍복
3010000-101-2002-00587,2002-10-31,53.0,만만
3010000-101-2002-00590,2002-11-01,14.5,왕노가리호프
3010000-101-2002-00591,2002-11-01,20.5,우리들 식당
3010000-101-2002-00606,2002-11-08,42.3,낭만짬뽕
3010000-101-2002-00615,2002-11-18,49.5,고흥만
3010000-101-2002-00617,2002-11-19,30.0,앙블라섬
3010000-101-2002-00623,2002-11-20,205.4,카이샤르의장미
3010000-101-2002-00628,2002-11-22,66.11,엄마손맛
3010000-101-2002-00636,2002-11-28,39.6,김삼보
