음식점ID,인허가일자,소재지면적,음식점명
3210000-101-1990-03507,1990-12-17,37.75,포항막회집
3210000-101-1990-03552,1990-10-27,38.73,양재 오.제.섞어
3210000-101-1990-03566,1990-03-31,146.78,빨강다람쥐
3210000-101-1990-03606,1990-05-03,86.02,앵콜 칼국수
3210000-101-1990-03673,1988-08-30,35.6,마라장룡
3210000-101-1990-03825,1990-11-28,126.37,서초복집
3210000-101-1990-03840,1990-07-24,86.51,황금어장 서초점
3210000-101-1990-03855,1990-02-03,136.15,순정한우 정육식당 교대점
3210000-101-1990-04078,1990-09-14,48.11,시골밥상
3210000-101-1990-04183,1990-09-04,75.91,노을
3210000-101-1990-04271,1986-09-27,83.29,구퉁이 교대점
3210000-101-1990-04388,1990-11-29,179.84,남오토코 방배점
3210000-101-1990-04563,1990-03-30,133.48,태
3210000-101-1990-04599,1990-03-28,81.6,함흥식당
3210000-101-1990-04603,1994-06-16,100.52,화덕 닭갈비
3210000-101-1990-04732,1990-12-31,101.27,오대산집
3210000-101-1990-04992,1990-02-03,138.99,서초동 삼보부대찌개
3210000-101-1990-05139,1990-11-03,102.45,강나루
3210000-101-1990-05171,1994-04-16,332.85,바른식 시골보쌈 앤 옹심이
3210000-101-1990-07423,1990-12-06,19.4,바니양념통닭
3210000-101-1990-07740,1990-12-12,98.7,서초청국장
3210000-101-1990-07808,1990-05-03,59.1,페리카나치킨
3210000-101-1990-07850,1990-12-14,20.76,양재골홍어
3210000-101-1990-07863,1990-05-07,38.0,손큰할매순대국
3210000-101-1990-07949,1990-03-15,39.0,동해횟집
3210000-101-1990-08966,1990-04-11,71.66,그냥찌개집
3210000-101-1990-08967,1990-08-13,149.27,신강릉경북회집
3210000-101-1990-08986,1990-01-06,256.97,태평양
3210000-101-1990-09033,1990-12-06,128.8,초동집
3210000-101-1990-09049,1994-06-18,66.0,제주집
3210000-101-1990-09106,1992-02-25,32.4,로미야
3210000-101-1990-10112,1990-12-21,215.25,심이자카야&잉화츠탕리
3210000-101-1990-10639,1990-03-15,161.0,서초 비어 브릭
3210000-101-1990-10927,1990-08-29,29.6,논골집
3210000-101-1990-11060,1990-05-12,130.0,강남노크본점
3210000-101-1990-11379,1990-01-25,94.3,달빛한스픈
3210000-101-1990-11744,1990-02-02,36.0,제일치킨
3210000-101-1990-12708,1990-12-24,46.47,희래등
3210000-101-1990-12741,1990-08-17,44.1,해궁 사랑채
3210000-101-1991-02544,1991-12-06,100.5,만리향
3210000-101-1991-02561,1991-02-20,54.6,더 그루브(the Groove)
3210000-101-1991-02565,1991-05-15,61.95,서초수제비
3210000-101-1991-03128,1991-10-21,81.9,장쌈
3210000-101-1991-03230,1991-08-02,337.0,취향
3210000-101-1991-03274,1991-09-16,92.48,서호정
3210000-101-1991-03440,1991-05-03,32.7,전주식당
3210000-101-1991-03553,1991-05-07,20.24,현정분식
3210000-101-1991-03608,1991-06-11,92.42,교대 오리사냥
3210000-101-1991-03612,1991-06-26,148.5,카페라리
3210000-101-1991-03632,1988-11-12,109.7,야미도
3210000-101-1991-03657,1991-09-16,165.0,마포별관
3210000-101-1991-03674,1988-09-14,26.4,다림호프치킨
3210000-101-1991-03774,1991-12-26,79.83,히아지
3210000-101-1991-03809,1991-02-13,110.78,더맛있는족발보쌈교대점
3210000-101-1991-03810,1991-02-20,404.68,서귀포 오분작 뚝배기
3210000-101-1991-03813,1991-03-12,99.1,평안도식당 교대지점
3210000-101-1991-03816,1991-10-16,106.34,봉평고향메밀촌
3210000-101-1991-03821,1991-06-19,103.76,큰집포항물회
3210000-101-1991-03903,1991-09-05,100.0,서초간장게장
3210000-101-1991-04014,1991-12-23,59.78,할매보쌈
3210000-101-1991-04066,1991-08-16,105.04,마포숯불갈비
3210000-101-1991-04141,1991-04-25,107.39,마포숯불갈비
3210000-101-1991-04354,1991-09-10,87.78,서초보쌈
3210000-101-1991-04448,1991-08-28,69.02,예술상회 남부점 냉동삼겹살
3210000-101-1991-04487,1991-03-19,66.0,선대백암순대
3210000-101-1991-04638,1991-08-31,22.44,전주해장국
3210000-101-1991-04918,1992-11-09,59.02,잠원 홍두깨 수타 칼국수
3210000-101-1991-05046,1994-04-29,149.24,송가네보쌈
3210000-101-1991-05361,1994-03-04,24.99,서초동 육회
3210000-101-1991-05420,1994-02-21,197.43,신의주왕족발순대국
3210000-101-1991-07222,1991-07-26,65.52,강구항 을지로 골뱅이
3210000-101-1991-07510,1991-12-16,172.5,명동곰돌이
3210000-101-1991-07748,1991-10-16,142.0,이가네 양꼬치
3210000-101-1991-07777,1991-07-03,35.28,생활맥주
3210000-101-1991-07778,1991-07-15,34.58,정수산회 오징어
3210000-101-1991-07886,1991-07-29,89.03,김밥까페
3210000-101-1991-08147,1991-06-04,216.4,토담
